score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat4,rat4,rat4,rat4,rat5,,rat3,rat4,rat3,rat4,Student Reviewer,16 Feb 17,," mostly based in work but enjoyable in that fact reminder emails about career service events that seem about weekly detailed material is often provided, challenging and interesting facilities are adequate...would be more interesting to ask, e.g. chem students very supportive, personalised in both academia and personal spheres fair comfortable, sufficient, well located wouldn't really know... welcoming with constant email updates on happenings within societies"
rat4,rat3,rat4,rat4,rat4,,rat3,rat4,rat4,rat4,Student Reviewer,16 Feb 17,," 1st year wasn't great, 2nd and 3rd have been good Careers service isn't great - went for advice last year and they really weren't helpful World-leading lecturers, but not always the best teachers The maths institute is amazing, other facilities aren't so great Solid tutor base, seems to be good support in general Not an active part of most students lives, mostly because of college system Ensuite 1st & 3rd years, decent room in 2nd if antiquated. Kitchen this year has a lot of issues which are yet to be fixed (& no kitchen until 5th year) More going on than there used to be, people aren't always great but city itself is lovely College vibe is good for a lot of different societies"
rat5,rat5,rat3,rat5,rat4,,non_app,rat4,rat4,rat5,Student Reviewer,16 Feb 17,, tennis is great
rat5,rat3,rat4,rat5,rat4,,rat2,rat5,rat5,rat3,Student Reviewer,07 Feb 17,, The tutorial system means I can ask questions and really understand course material. Very spacious and clean with good cooking facilities. The city is beautiful and vibrant.
rat4,rat4,rat5,rat4,rat3,,non_app,rat4,rat5,non_app,Student Reviewer,07 Feb 17,, Nice. Very helpful with emails. Okay.
rat1,rat3,rat3,rat4,rat2,,non_app,rat5,rat5,rat3,Student Reviewer,07 Feb 17,, Lecturers and tutorials are all over the place. Do not correspond. Libraries available for studying everywhere. Simple online resources available. Large en-suit room. Quiet and old. Sometimes quite cold. Nice. Many places to eat out. Activities to do .
rat5,rat5,rat3,rat4,rat2,,rat1,rat2,rat5,rat5,Student Reviewer,07 Feb 17,," Not really, they rely on the individual to seek it out. Very mixed, some great and some poor. Excellent academic facilities. College owned house. Fun, great city. The college clubs are very friendly and relaxed."
rat4,rat2,rat4,rat5,rat2,,non_app,rat4,rat4,rat4,Student Reviewer,07 Feb 17,," Great access to resources, would have liked more dynamic approach to learning. Depends on how much you engage. Good efforts made by the uni but they require you to make efforts too. Access to professors at the top of their field and resources too. Best libraries ever. Academic feedback generally adequate. Personal support very poor. Adequate, lovely house staff. Depends on who you are and what you make of it. Plentiful. Something for everyone. Good social scenes."
rat2,rat4,rat3,rat3,rat4,,rat2,rat3,non_app,rat3,Student Reviewer,07 Feb 17,, Stressful.
rat5,rat3,rat5,rat5,rat3,,non_app,rat4,rat5,rat5,Student Reviewer,07 Feb 17,, Lots of career advice. The tutors are excellent. Counselling is often terrible. Lots of libraries.
rat2,rat2,rat2,rat2,rat1,,rat1,rat1,rat1,rat2,Student Reviewer,07 Feb 17,, Old
rat4,rat2,rat3,rat3,rat2,,rat5,,rat3,rat4,Student Reviewer,07 Feb 17,, Good Good Good Good Good Good Good Good
rat4,rat5,rat4,rat5,rat4,,rat5,rat4,rat3,rat4,Student Reviewer,07 Feb 17,, Close to London:)
rat4,rat4,rat4,rat5,rat2,,rat3,rat5,rat4,rat5,Student Reviewer,31 Jan 17,," greatly enjoyed my time here - huge workload can take its toll sometimes... interesting courses - lectures sometimes not as strong... great (new) maths faculty, good other facilities, e.g. music practice rooms, squash courts, gyms etc tutor support is ok, pastoral college support is not good, friends have led very bad experiences haven't had much interaction with OUSU; at my college they don't have strong representation high quality accommodation provided by college for all 4 years of my degree not a huge city but enough going on - also plenty of nice restaurants in the centre/Cowley! loads of societies, easy to get involved, in my case lots of music - there's tons going on each term"
rat5,rat5,rat4,rat4,rat5,,rat4,rat5,rat4,rat5,Student Reviewer,31 Jan 17,Statistics DPhil," Really good Careers department is excellent, makes up for academic (non-vocational) forms of degrees Lots of facilities in colleges, though central university lacks them Collegiate system is great, lots of points of contact Doesn't really provide facilities but then colleges have those 
Does a lot of under-appreciated work Extremely high standard, reasonable price 
I think this varies by college Oxford isn't the busiest city but there is still plenty going on Excellent range"
rat3,rat3,rat3,rat4,rat4,,rat2,rat4,rat3,non_app,Student Reviewer,31 Jan 17,," depends largely on the workload in each individual term there are career fairs Many of them are wonderfully enthusiastic about their subject and are amongst the top researchers in their field very good libraries, IT services leave a little to be desired some excellent tutoring, personal support is available Don't like the representatives and there are no facilities (college provides these) didn't join any"
rat4,rat4,rat4,rat3,rat4,,rat4,rat5,rat4,rat4,Student Reviewer,31 Jan 17,," Stimulating course, great people, overall happy but some administrative problems careers fairs, workshops very prominent and experienced lectures that know subject well Due to my department building being unavailable for lectures, we have to move to other facilities I'm aware of whom I can contact if I have questions/problems Very happy with my room, spacious and good, quick maintenance Good nightlife, many cultural events like concerts, exhibitions Well organised, many different options"
rat5,rat3,rat4,rat5,rat5,,rat2,rat4,rat4,rat4,Student Reviewer,31 Jan 17,," Hard but rewarding course, lovely city with lots of things to do Fair amount of talks from professionals The lecturers are clearly very bright and know their subject inside out They have everything you could want, even free gym membership Our chaplain knows everyone by name, even if you've never met her. Tutors give extra tuition if you're struggling I never really use it College was a 5, but the second year accommodation, whilst being lovely and big, is a little colder Loads of activities, but sadly the best club (Wahoo) closed recently In college they're wonderful and inclusive, but to join a uni club you have to make more of an effort to find out about it"
rat5,rat4,rat4,rat4,rat2,,rat2,rat3,rat4,rat5,Student Reviewer,31 Jan 17,," I have loved studying and all the extra curricular activity I love the diversity of choice in my course, however, the teaching an support could be improved There is so much you can do and they are all well run"
rat4,rat4,rat3,rat5,rat4,,rat3,rat4,rat4,rat4,Student Reviewer,31 Jan 17,, No tutorials given to maths students in 3rd and 4th year
rat1,rat2,rat1,rat5,rat2,,rat3,rat2,rat2,rat2,Student Reviewer,06 Nov 16,Oriental Studies MSt," Overall university experience was frankly dreadful, I used to lock myself in my room and just cry on the floor at least once a week because I felt so overwhelmed with the work. The essays I slaved over often weren't handed back to me on time in order to look at the feedback before writing another one. It was dire. See other sections for my further comments. Careers department only geared up for law, finance and the like. No knowledge of creative areas. NOTHING. STAY AWAY. At this point I would like to point out that I studied Oriental Studies Japanese at Oxford (BA) but WhatUni doesn't list this course so I have to leave a review for the MSt (sorry). 
Some lecturers were fine, but unfortunately the organisation of the Oriental Institute was so terrible that I felt it greatly disadvantaged the students on the course. Such as:
- Course options listed in the prospectus were suddenly made unavailable in the term before specialisation, meaning that students who had wanted to study, for example, Japanese theatre or sociology, now had to choose between linguistics, literature or politics. Although the lecturers had sufficient time to warn us of this, they refused to respond to our requests, and in fact shouted at the students who enquired above the departmental lecturers, as though it wasn't a reasonable request to want to know which options would be available!
- In the second year, students were required to attend daily lectures at the Chinese institute, which were provided for the benefit of Sinologist students. The course content was not relevant to the Japanese exam contents. One wonders why the students were thus required to attend.
- Course was changed for the lower years meaning the new students had to try to learn modern and classical Japanese in the same year, which of course was impossible. Imagine trying to teach Shakespeare to a Japanese high schooler learning to say 'hello' - you just wouldn't do it. But the Oxford Oriental Institute would!
- Grades for the annual exams were publicly circulated by the lecturers amongst the students. 
- No pastoral support during the year abroad. Not even to help students find a placement before they left. No guidebook. No advice as to our student status during that year, which led to some students' final year funding being cancelled. 
- Not all the material was covered before the final exams. Lecturers not bothered, although 
- Contents of the final exams changed three weeks prior to final exams.
- Final exam format being significantly different to what we had been told (ie 'In this exam you will not be required to read' and then having a reading section). 
- As far as the famous Oxford tutorial system of one-on-ones with your lecturers, this did not exist for the Oriental Studies Japanese course. Our tutorials in final year were with a group of five students and one lecturer. That is a seminar, not an Oxford tutorial.
- No official 'head of course' or person who would respond to our enquiries, doubts or concerns. 
All in all, I could not have had a more disappointing experience at Oxford. I hear the Chinese Institute is much more organised, so perhaps that course would be worth considering in place of this one. I could recommend the Japanese course to wealthy students with nerves of steel, who require four hours sleep a night and no social life, who enjoy linguistics, history and classical Japanese. If you are remotely interested in sociology or any humanities aspect, pick any other course. Honestly at the end I was broken and totally disillusioned with Oxford. 0/10. Excellent librairies Tutors can be utterly awful and the 'moral tutors' who are responsible for your welfare appear to have no training in this area or even a smidgen of common sense ('Depression? But you look very well.') 
The counselling service was much better, highly recommended. Good, with a visible presence Expensive Alright if you don't mind the lack of activities or social diversity Not impressed with the ball system, which effectively acts as a social filter (some ball tickets 200 quid a pop, good luck with trying to attend your college party if you're from a low-income background)."
rat3,rat4,rat4,rat5,rat3,,rat3,rat4,rat3,rat3,Student Reviewer,23 Feb 16,," Too much WORK. I don't go to lectures, but tutorials are really engaging. Own law library. No time to be involved. Don't have time to go out often (once per month). Don't have time."
rat4,rat4,rat5,rat4,rat3,,rat3,rat4,rat3,rat4,Student Reviewer,24 Feb 15,Economics for Development MSc, Good value accomodation - private. College is very expensive. Vey intersting and very well taught course though so am very happy.
rat5,rat4,rat4,rat5,rat4,,rat4,rat5,rat2,rat4,Student Reviewer,24 Feb 15,History, Overall very happy. City life could be better for me but I do think the accomodation here is very good.
rat4,rat5,rat4,rat5,rat3,,rat3,rat4,rat1,rat3,Student Reviewer,24 Feb 15,Criminology and Criminal Justice, It's been enjoyable and challenging in equal measure. Fantastic teachers and lots of resources availble.
rat5,rat4,rat4,rat4,rat5,,rat4,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Food Security and Sustainable Agriculture," Job prospects are awesome, in fact I am filling this form in at work right now. Wish there was a swimming pool."
rat4,rat5,rat4,rat5,rat4,,rat4,rat3,rat5,rat5,Student Reviewer,24 Feb 15,CS, Great. I am most happy with uni facilities and clubs and societies are my favourite aspects of the time here. I also think that job prospects are relatively good for me.
rat5,rat5,rat5,rat4,rat4,,rat3,rat4,rat5,rat3,Student Reviewer,24 Feb 15,Islamic Studies and History MPhil," Very challenging, rewarding and intellectually stimulating. Job prospects are quite good. Im at the cutting edge in my field here."
rat4,rat5,rat4,rat4,rat4,,rat4,rat3,rat4,rat5,Student Reviewer,24 Feb 15,Business," Oxford is an idyllic place, great opportunities!Course is amazing and lecturers are very informative and supportive. Excellent job prospects as expected."
rat3,rat4,rat4,rat5,rat4,,rat3,rat1,rat5,rat5,Student Reviewer,24 Feb 15,Slavonic Studies, Post grad is a big step from undergrad but harder to settle in - good though. I am taught by experts in their field very flexible module options. Live at home as the accommodation in oxford is 100% unaffordable.
rat3,rat3,rat3,rat4,rat4,,rat3,rat2,rat3,rat4,Student Reviewer,24 Feb 15,Slavonic Studies, One on one tuition is really good. I feel the city life has shops and library to offer me so I have something to do. Job prospects seem to be fairly easy to me.
rat4,rat3,rat5,rat5,rat4,,rat5,rat2,rat4,rat5,Student Reviewer,24 Feb 15,Contemporary India MSc, I think the course and lecturers are comprehneisve and interdisciplinary. The accommodation is expensive but also old and stuffy. Really like the clubs and societies.
rat5,rat5,rat5,rat5,rat5,,rat3,rat5,rat5,rat5,Student Reviewer,24 Feb 15,International Development DPhil, Excellent and I would recommend to anyone! I am hopeful that I will get a good job after studying here at such a prestigious university. I find the facilities here on site really great and modern.
rat5,rat4,rat3,rat3,rat5,,rat5,rat5,rat4,rat5,Student Reviewer,24 Feb 15,Zoology, Fantastic! Very good value accomodation compared to the city's accomodation. The student's union is very helpful.
rat5,rat5,rat5,rat5,rat4,,rat3,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Economic and Social History, Great place to socalise with friends. Love the Blind Tasting Society. I find my course and lecturers very interesting.
rat4,rat5,rat3,rat5,rat3,,rat1,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Economics, Nice environemnt to study in. Lots of external opportunities - lectures events activities outside of course.
rat4,rat4,rat4,rat5,rat3,,rat4,rat3,rat4,rat3,Student Reviewer,24 Feb 15,Evidence based social intervention and policy evaluation, Students union is pretty active and responsive. It actions doesnt super well known though. I hang out in coffee shops a lot. Good facilities and relatively good locations.}
rat5,rat4,rat5,rat4,rat3,,rat4,rat5,rat4,rat4,Student Reviewer,24 Feb 15,English, Awesome! I love the research opportunities here I feel really incentivised about it all. Accommodation is amazing and I love the pubs in the local area. Academic support is good.
rat4,rat4,rat5,rat5,rat3,,rat3,rat5,rat5,rat4,Student Reviewer,24 Feb 15,Law, I hope the job prospects are quite good. Tutors and people here are generallly great. College on site and heated flooring in teh accomodation is good.
rat4,rat1,rat5,rat3,rat4,,rat1,rat3,rat3,rat4,Student Reviewer,24 Feb 15,English, Academia sucks. There is never anything going on at the students union. City life is good best thing about it is the coffee.
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat3,Student Reviewer,24 Feb 15,English, Full services thorugh both university and college. lots of important poliltics coming through for women.
rat5,rat5,rat4,rat4,rat4,,rat1,rat5,rat4,rat4,Student Reviewer,24 Feb 15,Economics, Particulary enjoy the Polish Society. City life is better than I expected. The best student accomodation which I've lived in since living in the UK.
rat5,rat5,rat5,rat5,rat5,,rat4,rat3,rat3,rat5,Student Reviewer,24 Feb 15,Economics for Development MSc, Love rowing. love being here because of my classmates. challenging course but awesome. Students union is ok.
rat5,rat4,rat5,rat4,rat5,,rat1,rat5,rat4,rat4,Student Reviewer,24 Feb 15,Economics for Development MSc, Students union needs to be seriously re thought - otherwise i'm very happy with other services and the course in general.
rat5,rat5,rat5,rat5,rat5,,rat3,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Economics for Development MSc, City life is great size for cycling - love to explore the parks and visit pubs in the area. Accomodation is nice but very expensive.
rat5,rat5,rat5,rat4,rat5,,rat4,rat4,rat2,rat5,Student Reviewer,24 Feb 15,Chinese Studies," I like to people watch in the city. I go to coffee shops, cafes, any kind of restaurant and hang out place to watch people go by. I think job prospects are good here - I mean come on, it's Oxford University for goodness sake..!"
rat2,rat3,rat3,rat3,rat3,,rat3,rat1,rat3,rat3,Student Reviewer,24 Feb 15,Vetinary Doctoral, At oxford it was awful. No student housing for visiting students!!! Warm water - warm buildings. No clubs or societies that I wanted to join and I didnt liook into the Students union really.
rat5,rat5,rat5,rat5,rat4,,rat1,rat1,rat4,rat5,Student Reviewer,24 Feb 15,Organic Chemistry, I get to have the freeom to do what I want which is why I love the way the course and lecturers work. Accomodation is functional but nothing special. Students union does nothing - needs to be re-thought.
rat5,rat5,rat5,rat5,rat4,,rat4,rat4,rat5,rat5,Student Reviewer,24 Feb 15,English, I really love the other students. I cant wait to see them every time I leave my flat in the morning. The support services are fine - as is the students union. Accommodation is fine also.
rat4,rat5,rat5,rat4,rat4,,rat3,rat5,rat3,rat4,Student Reviewer,24 Feb 15,Russian and East European Studies, Excellent qualityh of teaching and variety of extracurricular activities. Potentially claustrophoic at times though. Quality of teaching and content of courses are amazing.
rat5,rat5,rat5,rat5,rat5,,rat1,rat5,rat5,rat5,Student Reviewer,24 Feb 15,Contemporary India MSc, The students union is too expensive and is elitist. I like the quality of delivery in the classes and find the accommdation very good indeed. CIty life is good - love going to cafes and such things.
rat4,rat5,rat5,rat4,rat3,,rat3,rat4,rat3,rat4,Student Reviewer,24 Feb 15,Fine Art BFA (Hons), Great course. Great contract time in the classes and the tutors are really great. The Accommodation is brilliant and really clear. I am a big fan of the job prospects after I leave.
rat5,rat4,rat4,rat5,rat4,,rat4,rat4,rat5,rat4,Student Reviewer,24 Feb 15,History, Good. Stressful but rewarding. Tutorials are good and accommodation is fairly good value also. Libaries are good too.
rat4,rat5,rat4,rat4,rat4,,rat2,rat4,rat3,rat3,Student Reviewer,24 Feb 15,Experimental Psychology BA (Hons), Great University and intersting people all the resource in the world are availble. I am very happy with the job prospects available to me after i graduate. Not so impressed with the students union.
rat4,rat4,rat4,rat3,rat2,,rat1,rat5,rat5,rat4,Student Reviewer,24 Feb 15,History, THe tutorials are great. It's chjeap and has walls (regarding hte accommodation) so therefore I am happy with it. Clubs and societies are history language and industry magazine.
rat4,rat4,rat4,rat5,rat2,,rat3,rat4,rat4,rat4,Student Reviewer,24 Feb 15,Archeology and Anthropology, I like the choice offering with the course and lecturers so I'm very happy in this sphere. I however am not overly pleased with the support services.
rat4,rat5,rat4,rat3,rat3,,rat1,rat4,rat4,rat3,Student Reviewer,24 Feb 15,English, Job prospects - how easy do YOU think it will be…… I think overall it's fab and that this survey is also fab.
rat4,rat5,rat4,rat4,rat4,,rat2,rat5,rat4,rat4,Student Reviewer,24 Feb 15,Engineering, Good although there is far too much pressure put on me regarding the studing side of life. I'd love to have more opportunity to relax and explore the local area.
rat4,rat3,rat4,rat3,rat5,,rat1,rat4,rat5,rat4,Student Reviewer,24 Feb 15,History, Generally very good. Well taught and friendly too. It is really cheap but has no kitchen or ensuite and is very old (accommodation).
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat3,rat4,Student Reviewer,24 Feb 15,Languages, Nothing like it in the world. The richest learning experience available. Tutorials are great. Excellent cleaning service and comfortable furnishings.
rat5,rat5,rat5,rat4,rat3,,rat4,rat2,rat5,rat5,Student Reviewer,24 Feb 15,English Language and Literature BA (Hons)," Challenging, thought provoking and a great experience overall and all round. I feel very glad to have had the opportunity to attend this college."
rat5,rat4,rat4,rat4,rat5,,rat2,rat4,rat4,rat4,Student Reviewer,24 Feb 15,Mathematics, Studying my subject at a faster pdg and more fundatmetally that at that end. The students union isnt very good. Needs improvement.
rat4,rat5,rat5,rat4,rat4,,rat1,rat4,rat4,rat5,Student Reviewer,24 Feb 15,Law, I got a job straight after graduating in my chosen field. The opportunity to learn independently with support as needed was much appreciated. The gigs and city life were awesome.
rat4,rat5,rat4,rat5,rat4,,rat3,rat3,rat3,rat5,Student Reviewer,24 Feb 15,"Philosophy, Politics and Economics BA (Hons)", Amazing but such hard work and busy! Personally exhausted!! The course is amazing in they make you learn so much in such depth with some of the best minds in the world.
rat4,rat5,rat4,rat4,rat3,,rat4,rat3,rat3,rat4,Student Reviewer,24 Feb 15,Economics, The students union is pretentious. Love the gyms a lot of libraries and I like the clubs and societies. I understand teh support services.
rat4,rat5,rat4,rat5,rat4,,rat3,rat4,rat4,rat5,Student Reviewer,24 Feb 15,Mathematics, Great student life but syllabus could be brought into 21st century soon! I'd like to say how awesome the accommodation is - good job.
rat5,rat5,rat5,rat4,rat4,,rat4,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Classics, Excellent academic and job prospects along with leraning expertise stressful exam system though.
rat4,rat4,rat4,rat4,rat5,,rat4,rat4,rat4,rat4,Student Reviewer,24 Feb 15,French and Spanish BA (Hons)," Love it here! I love the independent nature of study. Accommodation is pretty good, showers could be better. Facilities are okay. Could be warmer inside."
rat5,rat5,rat5,rat4,rat4,,rat4,rat3,rat3,rat5,Student Reviewer,24 Feb 15,Psychology and Philosohpy," Great city, a very intensive experience during term time. Love the city life here. five out of five. dont know much about the students union though."
rat5,rat5,rat5,rat5,rat4,,rat3,rat5,rat5,rat5,Student Reviewer,24 Feb 15,"Philosophy, Politics and Economics BA (Hons)", Amazing experience so far. Great libraries. Love the accommodation-made lots of friends.
rat4,rat3,rat4,rat4,rat3,,rat3,rat3,rat4,rat4,Student Reviewer,24 Feb 15,English, Job prospects - how easy do YOU think it will be…… I think overall it's fab and that this survey is also fab.
rat4,rat4,rat5,rat3,rat5,,rat2,rat3,rat4,rat4,Student Reviewer,24 Feb 15,Classics, Good. Stressful but rewarding. Tutorials are good and accommodation is fairly good value also. Libaries are good too.
rat4,rat3,rat4,rat2,rat3,,rat3,rat5,rat4,rat3,Student Reviewer,24 Feb 15,PPE, Generally very good. Well taught and friendly too. It is really cheap but has no kitchen or ensuite and is very old (accommodation).
rat5,rat5,rat5,rat3,rat3,,rat3,rat1,rat5,rat5,Student Reviewer,24 Feb 15,English, THe tutorials are great. It's chjeap and has walls (regarding hte accommodation) so therefore I am happy with it. Clubs and societies are history language and industry magazine.
rat4,rat4,rat4,rat4,rat5,,rat3,rat3,rat5,rat5,Student Reviewer,24 Feb 15,Theology, Great University and intersting people all the resource in the world are availble. I am very happy with the job prospects available to me after i graduate. Not so impressed with the students union.
rat5,rat4,rat4,rat4,rat5,,rat1,rat4,rat4,rat4,Student Reviewer,24 Feb 15,Geography BA (Hons), Great libraries and I am happy with the course and lecturers. Accommodation is very good and i like the clubs and societies.
rat4,rat4,rat4,rat4,rat4,,rat4,rat5,rat4,rat4,Student Reviewer,24 Feb 15,PPE, I love it here. The independent nature of study particularly appeals to me with this. The city life is good i go to coffee shops and write letters often.
rat5,rat5,rat5,rat4,rat3,,rat3,rat2,rat4,rat4,Student Reviewer,24 Feb 15,Law, Excellent academic and job prospects along with leraning expertise stressful exam system though.
rat5,rat2,rat5,rat5,rat3,,rat3,rat3,rat5,rat3,Student Reviewer,24 Feb 15,Classics," Love it here! I love the independent nature of study. Accommodation is pretty good, showers could be better. Facilities are okay. Could be warmer inside."
rat4,rat5,rat4,rat5,rat4,,rat2,rat4,rat4,rat4,Student Reviewer,24 Feb 15,Law, The students union is not very good. Job prospects however I feel are very high being such a prestigious place to have a qualificaiton from. Great facilities on site.
rat2,rat2,rat2,rat2,rat4,,rat2,rat3,rat1,rat2,Student Reviewer,24 Feb 15,English Language and Literature BA (Hons), Very good - intellectually stimulating and very social. Rather stressful at points though. Would say it has been a thoroughly enjoyable experience all round.
rat4,rat5,rat4,rat4,rat4,,rat2,rat4,rat3,rat3,Student Reviewer,24 Feb 15,Experimental Psychology BA (Hons)," Great uni, interesting people, all the resources in the world. Really enjoying my course. Inspiring lecturers and variety of modules."
rat5,rat4,rat5,rat4,rat4,,rat3,rat5,rat4,rat4,Student Reviewer,24 Feb 15,History and French BA (Hons)," Really enjoying my university experience. Great accommodation. I have an ensuite and a big, warm room."
rat5,rat5,rat3,rat5,rat5,,rat2,rat5,rat5,rat5,Student Reviewer,24 Feb 15,Engineering Science, Its good and i feel like im learning a lot here. really good overall.
rat5,rat4,rat5,rat5,rat5,,rat4,rat5,rat5,rat5,Student Reviewer,24 Feb 15,History, I like the pubs in the local area. Job prospects are good because of the branding. I try to get involved in the societies and clubs but dont often manage to do a huge amount. |
rat5,rat5,rat5,rat5,rat4,,rat2,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Law, I havent mad any use of the support services so far. I find the topics covered in the classes interesting. The Accomodation is expensive and bad quality. The city is small and sleepy - i would prefer a little livelier.
rat4,rat4,rat4,rat3,rat4,,rat3,rat4,rat4,rat4,Student Reviewer,24 Feb 15,Georgraphy, Wish I could come back for good! I really really loved it here. Disability support here is excellent!
rat5,rat5,rat5,rat5,rat4,,rat3,rat4,rat4,rat5,Student Reviewer,24 Feb 15,Organic Chemistry," Great uni, interesting people, all the resources in the world. Really enjoying my course. Inspiring lecturers and variety of modules."
rat4,rat2,rat4,rat4,rat4,,rat3,rat2,rat2,rat4,Student Reviewer,24 Feb 15,Migration Studies, Studying my subject at a faster pdg and more fundatmetally that at that end. The students union isnt very good. Needs improvement.
rat5,rat2,rat4,rat3,rat4,,rat3,rat4,rat4,rat5,Student Reviewer,24 Feb 15,Archaeology and Anthropology BA (Hons), Wish I could come back for good! I really really loved it here. Disability support here is excellent!
rat4,rat5,rat4,rat4,rat5,,rat2,rat5,rat4,rat5,Student Reviewer,24 Feb 15,History and Politics BA (Hons), Amazing experience so far. Great libraries. Love the accommodation-made lots of friends.
rat4,rat4,rat4,rat3,rat2,,rat1,rat5,rat5,rat4,Student Reviewer,24 Feb 15,History, Best thing about my course is the tutorials. Accommodation is cheap. Not much student support available.
rat4,rat4,rat4,rat2,rat3,,rat3,rat4,rat5,rat3,Student Reviewer,24 Feb 15,Theology," Great city, a very intensive experience during term time. Love the city life here. five out of five. dont know much about the students union though."
rat5,rat3,rat2,rat4,rat2,,rat1,rat2,rat3,rat5,Student Reviewer,24 Feb 15,Exponential Psychology, Not easy but not impossible to get a job after this university. City life is good great pubs etc. Students union does great work.
rat5,rat5,rat5,rat5,rat5,,rat2,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Medicine, Good range of clubs and societies - people watching in cafes is my favourite thing to do in my spare time. Would recomnend for sure.
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,24 Feb 15,Biochemistry (Molecular and Cellular) MBiochem, Students union- what students union?!?!?!? Need a students union then I'll comment on it.
rat3,rat4,rat2,rat3,rat4,,rat1,rat3,rat3,rat5,Student Reviewer,24 Feb 15,Philosophy and Theology BA (Hons), Really not impressed with the accomodation. Not impressed with the studnets union or even the course and lecturers.
rat5,rat5,rat4,rat5,rat4,,rat3,rat4,rat4,rat5,Student Reviewer,24 Feb 15,History, Great job prospects - great city life - and quite enjoying the course itself.
rat5,rat4,rat5,rat4,rat5,,rat4,rat3,rat4,rat5,Student Reviewer,24 Feb 15,History, Courses and lectures are good because of their flexability. Accomdation is cheaper than private rental. Libraries are really good. I love my debating society very much.
rat4,rat5,rat5,rat3,rat3,,rat3,rat4,rat5,rat5,Student Reviewer,24 Feb 15,Human Sciences BA (Hons), Work is very intense but the career options are great so it is all worth it. Students union is non existant - needs radically improving if you want to get the satisfaction up in this area.
rat5,rat5,rat5,rat4,rat4,,rat1,rat4,rat4,rat4,Student Reviewer,24 Feb 15,Physics," Fulfilling, full of opportunity and privelidge. Dissertation opportunity has expert supervision. Accomodation is well maintained and modern. Good location good facilities. College sport access schemes are good."
rat3,rat3,rat2,rat3,rat3,,rat1,rat1,rat3,rat5,Student Reviewer,24 Feb 15,Law, Very good overall. Am really really happy with my course and lecturers. City life is really exciting for me and I often cant wait to explore the local area. Job prospects are awesome - happy days.
rat4,rat5,rat4,rat5,rat4,,rat3,rat3,rat5,rat4,Student Reviewer,24 Feb 15,Law, Positive overall - I particularly enjoy the college nurse and peer support. Woud like more sports facilities if I could have any wish in the world... Tutorials and language classes are very good - quite a happy person in total.
rat5,rat4,rat4,rat5,rat4,,rat4,rat3,rat4,rat3,Student Reviewer,24 Feb 15,History, I am quite happy here. Uni facilities are not so amazing I would have a lot of suggestions if you'd like my oppionoin. Course and lecturers are good though - I really appreciate the goodness of the whole offer.
rat5,rat3,rat4,rat5,rat4,,rat1,rat4,rat5,rat5,Student Reviewer,24 Feb 15,English Language and Literature BA (Hons), Good balance of academic work and extracurricular. Good welfae and peer support. love it overall.
rat5,rat3,rat3,rat4,rat4,,rat4,rat4,rat3,rat5,Student Reviewer,24 Feb 15,History, Loved every minute. Oxford is a lot more fun that what people think. The lectures are at 12pm so you can lie in!
rat4,rat5,rat1,rat5,rat1,,rat3,rat5,rat3,rat3,Student Reviewer,24 Feb 15,Law, A mix of different people - some good and some bad. Students union is rubbish though needs lots of improvement.
rat4,rat4,rat4,rat3,rat5,,rat3,rat4,rat5,rat5,Student Reviewer,24 Feb 15,English, Overall its really good favourite thing is i know i have great job prospects.
rat4,rat5,rat3,rat5,rat4,,rat3,rat4,rat5,rat5,Student Reviewer,24 Feb 15,"Philosophy, Politics and Economics BA (Hons)", Very very very good! Support services are great and so is city life. clubs and societies are awesome.
rat5,rat5,rat5,rat4,rat3,,rat2,rat3,rat4,rat5,Student Reviewer,24 Feb 15,European Politics and Society," Overall I love it. We have great professors, there are a wide variety of clubs and societies and I feel set up well for future job prospects. Students Union could be better."
rat5,rat4,rat5,rat4,rat4,,rat4,rat4,rat4,rat5,Student Reviewer,24 Feb 15,Human Sciences BA (Hons), I love it here! I feel ther ability to learn as much as I want and learn in depth too.
rat5,rat5,rat5,rat4,rat3,,rat2,rat5,rat5,rat4,Student Reviewer,24 Feb 15,Physics, Excellent if extremely tiring! I believe finding a job will be easy due to the University's prestige.
rat4,rat4,rat4,rat5,rat5,,rat1,rat5,rat4,rat3,Student Reviewer,24 Feb 15,Archaeology and Anthropology BA (Hons), Fantastic accommodation very good uni facilities would like different ethnicity clubs and societies and a better student union.
rat4,rat5,rat4,rat4,rat5,,rat4,rat5,rat4,rat4,Student Reviewer,24 Feb 15,Biology, Everything is in walking distance and is very reputable. I like my course and my lecturers and we have fantastic support services at the University.
