score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat3,non_app,rat3,rat4,rat4,,rat4,,rat3,rat4,Student Reviewer,02 Dec 16,Psychology and Linguistics MA (Hons)," The races to Dublin and Paris raise money, but not sure what else they do. There is careers advice available, but it could be more informative. BIG CHEESE (and nachos) Music society is good, academic ones aren't active in my subjects. Many lecturers are talking on the subjects they are experts in which is good. Wifi good, we need another hand bell. I love Edinburgh as a city, nightlife good but not as good as other cities (expensive)."
rat4,rat5,rat4,rat3,rat5,,non_app,rat4,rat5,non_app,Student Reviewer,02 Dec 16,Linguistics MA (Hons), 2nd year is very demanding but I am enjoying it. The lecturers are very approachable and down-to-earth. Lots of construction which sometimes disturbs lecturers and tutorials (noise). Edinburgh is a magnificent city with lots of nature as well.
rat5,rat5,rat4,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,02 Dec 16,," Great Semester abroad, UOE looks really good on resume. Depends on the course. Really good Private housing, really good but The University of Edinburgh did not provide it."
rat5,rat3,rat5,rat4,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,02 Dec 16,Biological Sciences BSc (Hons)," Lots of activities, good teaching and facilities. They offer advice on how to gain placements, etc. Lecturers always make it clear that we can ask questions, good ICA feedback. Pretty good. Very good and constructive. Very good, student reps are elected. Very nice but expensive. Edinburgh is a great city to live in. A great variety of clubs and societies."
rat4,rat4,rat4,rat3,rat4,,rat4,,rat5,non_app,Student Reviewer,02 Dec 16,Law and International Relations LLB (Hons), I am really enjoying myself. Edinburgh Uni really cares about its students. Even in 1st year there are opportunities to look at job prospects and options. Very interesting and engaging. Would love more places to sit between classes but the campus is beautiful. Personal tutors are very helpful and make you feel like your experience is important. Many great opportunities to get involved which is great as you feed connected with your peers. Beautiful city with so much to do! I love Edinburgh!
rat4,rat4,rat4,rat4,rat4,,rat3,rat4,rat5,rat4,Student Reviewer,02 Dec 16,History MA (Hons)," It has been pretty great so far. Uni has given me plenty of skills and the careers department is really helpful. The best thing about my course/lecturers is that we make my subject interesting to study. I haven't used it much but student support seems to be a well thought out and helpful system. The SU seems to be pretty good though I don't really know much about it. My flat is really nice, though not as close to Uni as I would like. The city is amazing! They are good, they hold plenty of events and make it fun and inclusive to get involved."
rat4,rat4,rat5,rat5,rat5,,non_app,,rat5,rat5,Student Reviewer,02 Dec 16,English Literature MA (Hons)," Career service very involved and visible even for first years. When you can tell lecturers are passionate about this subjects. Nice cafes, study spaces, wifi and computers. I have had no personal experience with it but glad to know it is there. Edinburgh is so busy, always has something interesting going on - great music / theatre venue. There are so many!"
rat5,rat3,rat2,rat4,rat3,,rat4,rat4,rat5,rat5,Student Reviewer,02 Dec 16,Politics MA (Hons)," Really like it. Great city / people / vibe. Lots to do. I don't really know tbh. One of my lecturers is hilarious. Otherwise they are pretty poor quality and unhelpful. Amazing library and good buildings Poor academic support (ie: personal tutors) and everything is a lot of hassle to sort out. Good facilities but I don't know what they really do. Good in a standard kind of sense, amazing food but quite a way to walk. Awesome - so much to do - lots of nightlife and clubs as well as cafes and restaurants. Lots to do again and generally very friendly welcoming people."
rat4,rat4,rat4,rat4,rat4,,rat4,rat4,rat5,rat4,Student Reviewer,02 Dec 16,Performance Costume BA (Hons)," Careers department is good, we are taught how to increase our employability as part of our course. Could do with more awareness of possible work placements. Counselling service is really good. Teviot is really good. Didn't really enjoy halls, but the private housing I am now is nice. Edinburgh is amazing."
rat4,rat4,rat3,rat5,rat4,,rat4,rat5,rat5,rat5,Student Reviewer,02 Dec 16,Spanish and Politics MA (Hons)," Not really sure yet - only first year. Good but someone poor - it seems to vary - lack of support , especially in regards to Spanish. Great library Most tutors are very supportive. Good events, seems active. Basic but fine - relaxed good community feel."
rat5,rat3,rat3,rat5,rat3,,rat1,,rat5,rat4,Student Reviewer,02 Dec 16,, Not discussed Content Waiting list for counselling too long. No feedback given by course tutors. But teaching quality is good. EUSA is probably the most hated SA that I have ever heard of. It is dedicated to protecting the viewpoints of small minorities by stifling free speech and freedom of thought.
rat4,rat5,rat4,rat5,rat2,,rat1,rat5,rat4,non_app,Student Reviewer,02 Dec 16,, They are experts Awesome Not a lot of time with tutors. EUSA doesn't seem to care about our welfare. Facilities are good but expensive. Student flat Nice
rat4,rat4,rat5,rat4,rat5,,rat4,,rat5,non_app,Student Reviewer,02 Dec 16,Russian Studies and English Literature MA (Hons)," It has been super fun and really exciting meeting new people. Being at Uni has given me a lot more to tell employees about myself in interviews. The lecturers are super enthusiastic about their subjects. They are genuinely really good, some buildings are really old but the lecture halls all look brand new. There are so many different people to ask and the support is super helpful. They are really handy and close by. Really enjoyable but super busy."
rat5,non_app,rat4,rat4,rat4,,rat4,rat3,rat4,rat4,Student Reviewer,02 Dec 16,Film and Television BA (Hons), I really enjoy the diverse atmosphere! The lecturers are very helpful. I feel there are a lot of opportunities. The location is great but quality could be better at Kincaid's Court. It's very lively and always happening.
rat5,rat4,rat5,rat5,rat5,,rat5,,rat5,rat4,Student Reviewer,02 Dec 16,Nursing Studies BNurs (Hons)," Always informed by email about any meetings that will benefit as in regards to employability. The lecturers are engaging and always willing to answer any questions or give additional support. I feel like there is always somewhere to go for help. I spend most of my free time at Uni in Potterow or Teviot Row House, these are fab! The nursing society is great, helpful and good to have students from the years above to help us."
rat5,rat4,rat5,rat5,rat5,,rat5,,rat5,rat4,Student Reviewer,02 Dec 16,Sociology and Politics MA (Hons)," Enjoyable and it has been an easy transition from high school. There are always updates on career fairs which are available. The course is interesting and builds on previous knowledge as the lectures are engaging. Able to meet with tutors when you request and there are a variety of services on offer for new and current students. Potterow is my favourite, but could be doing with a few mire booths. Easy to get around the city as it is smaller and you soon get to know where all the best places are. Variety of events for students and there is a society for everyone."
rat4,non_app,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,02 Dec 16,Law LLB (Hons)," Qualified teachers who have literally written the book on their subjects. Abbey Hill is really nice but far away,"
rat4,rat4,rat3,rat4,rat2,,rat4,rat2,rat4,rat4,Student Reviewer,02 Dec 16,Arabic and Social Anthropology MA (Hons)," Mixed but getting gradually better. Lecturers are fun and interesting, especially for social anthropology. Counselling service is poor. Poor facilities for the price. Vibrant, a lot to get involved. A great variety of clubs to get involved in. Friendly."
rat4,rat5,rat3,rat3,rat3,,rat3,rat3,rat5,rat4,Student Reviewer,02 Dec 16,Linguistics and English Language MA (Hons)," IT has helped me grow as a person, educationally and socially. Throughout the year there are fairs, and loads of info about a variety of careers. The lecturers, what I am studying, everything really. Quite good, but some little improvement. Personally, it has been really good. Academically, you can have some good tutors, but also some uhelpful ones too. LOVE IT! It is an incredible city to embrace while studying my course. Really great - I love the CU and A'Capella society, helped me to get settled."
rat5,rat4,rat5,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,02 Dec 16,Celtic and Scottish History MA (Hons), Brilliant. Made lots of friends and really enjoy the independence of my course. Offer careers day fairs and lots of opportunities for work experience. Lectures are passionate and helpful. Very good. Lots of places to study / socialise. Very helpful. Willing to listen and offer adivice. Put on lots of events for everyone. Exciting but also not so big that it's intimidating. Very welcoming!
rat4,rat3,rat4,rat4,rat3,,rat5,rat5,rat5,non_app,Student Reviewer,02 Dec 16,English Literature MA (Hons)," Settled in fine, work is hard but interesting. I have not joined any."
rat4,rat2,rat4,rat4,rat2,,rat4,rat4,rat5,rat1,Student Reviewer,02 Dec 16,Sociology MA (Hons)," Lots of readings to be completed, sometimes unrealistic. I don't really hear anything. Don't know where support is. Really nice just far away."
rat5,rat5,rat4,rat5,rat3,,rat5,rat5,rat5,rat5,Student Reviewer,02 Dec 16,, Privately rented flat. Plenty of opportunities to go to careers fairs and the careers office. Lecturers know what they are talking about. Facilities are great un most buildings. Plenty of places to chose from to study. Haven't had much student support so not sure. Union is great! Love it Privately rented flat So many different places to go and things to do. Never bored in Edinburgh. Huge range if clubs and societies.
rat5,rat2,rat4,rat5,rat4,,rat5,rat4,rat5,rat5,Student Reviewer,02 Dec 16,Chinese and Economics MA (Hons)," Everyone is very sociable, greats night out. Haven't looked into it ot seen much about it. Parts of course are interesting. Nice halls at Pallock. Food isn't too bad but looks like a prison cell. Not been to a society but clubs are good."
rat4,rat3,rat4,rat4,rat5,,rat4,rat5,rat5,rat5,Student Reviewer,01 Dec 16,Linguistics and English Language MA (Hons), Almost awesome Awesome Awesome Awesome Awesome
rat4,rat4,rat5,rat4,rat4,,rat1,rat4,rat5,rat5,Student Reviewer,01 Dec 16,Biomedical Sciences BSc (Hons), Snowsports
rat3,rat3,rat4,rat4,rat4,,rat5,rat2,rat4,rat4,Student Reviewer,01 Dec 16,English Literature MA (Hons), We have a careers department Lecturers are engaging and passionate. Counselling is good - short waiting lists. Very good. Lots of events and opportunities to get involved. Lots of different options and something for everyone. A broad range of societies well organised.
rat4,rat3,rat4,rat5,rat4,,rat4,rat4,rat3,rat5,Student Reviewer,01 Dec 16,Sociology MA (Hons)," Very interesting course, good lecturers and tutors, enjoying society events. Interesting readings and the lecturers are obviously enthusiastic about their subjects. The library is brilliant and Potterow and Teviot are good places to work and / or chill. Lots of people to talk to if you are struggling. Nice, modern, good common but a bit hot and far away. I don't go out much so I don't know about the nightlife but I like the shops and there is interesting places to walk. GREAT! I am in the Harry Potter society and it is amazing."
rat4,rat5,rat4,rat4,rat4,,rat3,rat4,rat5,rat3,Student Reviewer,01 Dec 16,Law LLB (Hons)," Great, staff are nice and I have been able to settle home comfortably. Only been here a short while and already had opportunities. Recordings!!!
My law lecturer is amazing! Great, could do with more library space! Academic is good, haven't experienced personal support... Haven't noticed much from them. Uni halls - very nice, warm, friendly I love the city life here! London but prettier and friendlier (and less busy). Don't really know..."
rat5,non_app,rat4,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,30 Nov 16,, Everyone is prepared to help or refer you to someone who can. Lived in University halls last year - pretty good but we had issues with the electrics and only one working washing machine. Always something to do. Something for everyone.
rat5,rat5,rat4,rat1,rat4,,rat5,rat2,rat5,rat4,Student Reviewer,30 Nov 16,Law LLB (Hons)," Not good, construction creates major disruption and delays. too far, cramped. Love Edinburgh"
rat4,rat4,rat4,rat4,rat4,,rat4,rat5,rat5,rat4,Student Reviewer,30 Nov 16,Law LLB (Hons)," Really good experience so far. Gives many opportunities to students. Most of them are recorded. Helpful feedback given to help improve. Excellent facilities to eat, relax and study. Excellent accommodation, very modern and clean. Beautiful city to live in. Good range of societies for all type of students."
rat5,rat3,rat3,rat4,rat5,,rat4,rat4,rat5,rat4,Student Reviewer,30 Nov 16,, Good Good
rat4,rat3,rat5,rat4,rat4,,rat3,rat5,rat5,rat5,Student Reviewer,30 Nov 16,Theology MA (Hons), Haven't had any opportunities to discuss this. It is all great. Experience in divinity school has been good. Probably could be better.
rat5,rat3,rat5,rat4,rat5,,rat3,rat4,rat5,rat4,Student Reviewer,30 Nov 16,English Language MA (Hons)," All of my courses are really interesting. So far there hasn't been much, but I am only in 1st year. Content new and challenging material, but it is never too much. Gym and campus are both great, except from Appleton. It is there whenever you need it. I haven't seen very much of them. JBH in Pollock is great! There is always something going on. Cycling, language and Publish ED are all really good fun."
rat4,rat4,rat4,rat4,rat5,,rat3,rat5,rat5,rat5,Student Reviewer,30 Nov 16,," Great, I recently transferred degrees and therefore I enjoy Uni more. Options of talks, placements and workshops. Every lecture is different. Some lecturers are enthusiastic. Excellent. Always available and listen to you. I have never taken interest in the SU, but they provide a good service and venues. 1 bed flat in Brunsfield. Open, spacious and pretty (tenement flats). Edinburgh is always busy with a great atmosphere. There are so many to join, there is one for everyone."
rat4,rat3,rat4,rat4,rat4,,non_app,,rat5,non_app,Student Reviewer,30 Nov 16,Cognitive Science BSc (Hons)," So far enjoyed it, met so many new people. Always career fairs etc. Bring humour to the lectures. Good amount of study areas and computers. Lots of people to turn to / offer support. I live here so I am always in the city."
rat3,rat4,rat4,rat4,rat4,,non_app,,rat4,non_app,Student Reviewer,30 Nov 16,Sociology and Psychology MA (Hons)," Always career fairs. The content and lectures are really engaging. Good, nice and clean but toilets aren't the best. Lots of people to talk to if needed. Used to busy city life so makes me feel at home."
rat4,rat5,rat5,rat4,rat5,,rat3,rat4,rat5,rat5,Student Reviewer,30 Nov 16,Philosophy and Linguistics MA (Hons)," Lots of careers events and talks within departments and drop-in sessions available. Depends on the subject. Some are very clean and interesting. Others can be too patronising, particularly in introductory courses. Very active and very expensive! In Uni accommodation - very central, functional and clean. Great heating! Awesome. Very accessible, friendly and inviting :)"
rat4,rat4,rat4,rat3,rat4,,rat5,,rat5,rat4,Student Reviewer,30 Nov 16,Mathematics BSc (Hons), Good introductions and access to faculty. Transferable skills Tutorial discussions Always able to find a place to study. Varied and plentiful.
rat4,rat3,rat4,rat4,rat2,,rat3,rat4,rat5,rat5,Student Reviewer,30 Nov 16,History MA (Hons), Grant There is not much tbh Fab Very fun
rat4,non_app,rat3,rat5,rat4,,rat4,rat4,rat5,rat5,Student Reviewer,30 Nov 16,," When some lecturers make the effort to do a good lecture. Very good facilities, but some cost quite a bit of money, ie: gym and music room. Not consistent. Some really good, some not so much. Expensive Nice city to live in. Very diverse. Need more support, financially and logistically (room booking etc)."
rat4,rat5,rat5,rat3,rat4,,rat4,rat4,rat5,rat5,Student Reviewer,30 Nov 16,Law LLB (Hons), All has been great except the lack of communication from the administration prior to arrival. Career services is great. Buildings are okay. Academic support is great. I don't know much about it. Private - pretty good.
rat3,rat4,rat3,rat4,rat2,,rat4,rat4,rat4,rat4,Student Reviewer,30 Nov 16,English Literature MA (Hons)," I enjoy the social aspect of Uni like plus my lectures in general, but when you need to know something non-academic, it is hard to know where to go. Lots of career talks / meetings etc. Like most of my lecturers, coursework sometimes feels brief. Don't personally feel the feedback is that helpful. Lots of facilities, don't know much about Student representation. When I lived in Uni accommodation it was lovely, just a bit far away. Edinburgh is amazing, it's vibrant and exciting but you can also find peace. Wide range"
rat4,rat3,rat4,rat3,rat2,,rat3,rat4,rat5,rat3,Student Reviewer,30 Nov 16,Law LLB (Hons)," In second year the Uni has not spoken much about job prospects. Overall really like my lecturers this year. Not much feedback or if it is given, it is not clear. Food is a bit expensive but tasty, love the big cheese! Really enjoy the night life! Good there is a lot of variety."
rat3,rat3,rat3,rat4,rat1,,rat4,rat4,rat5,rat5,Student Reviewer,30 Nov 16,Law LLB (Hons)," Made lots of friends and interested in my course, but I feel the support from the Uni is not adequate. Not mentioned often at all The friends I have made and it does interest me. Gym is great Absolutely shocking. A bit too strict in terms if evening events. Halls were nice, a bit too expensive and I have a nice flat this year. Love Edinburgh Hockey club aka Sports Union Club of the Year for years."
rat3,rat3,rat3,rat3,rat3,,rat4,rat4,rat4,non_app,Student Reviewer,30 Nov 16,Geography MA (Hons)," IT has been average, I don't love it, don't hate it. It doesn't live up to the hype. I am only first year. I haven't looked into much. It's interesting, opens to new ideas. The Uni is under a lot of construction just now. The Unions are good, I use them between lectures. My halls are good, however my flatmate left, other is on exchange, so I am a lot alone."
rat4,non_app,rat4,rat5,rat5,,non_app,rat3,rat4,rat5,Student Reviewer,30 Nov 16,Artificial Intelligence & Computer Science BSc (Hons)," Good overall experience so far. Not used yet. Most excellent course content and lectures. Nothing more I would want. Lots of opportunities to give course feedback. Haven't interacted with enough. Okay, good value for money and good location. Lots of opportunities. Can't speak for all but in general excellent."
rat5,rat3,rat4,rat4,rat4,,rat4,rat3,rat4,rat5,Student Reviewer,30 Nov 16,Linguistics MA (Hons)," Loads of fun, very educational and consistently engaging. Meeting cute boys! (But seriously knowledgeable tutors and lecturers). Very good Academic tutoring is great, and Uni health services are totally rad. Rooms and facilities are nice, but noise becomes a problem. Amazing Varied, inclusive and loads of fun."
rat3,rat4,rat4,rat2,rat4,,rat3,rat3,rat4,rat4,Student Reviewer,30 Nov 16,, Not enough library space. Hard to heat due to big rooms.
rat5,non_app,rat4,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,30 Nov 16,Classical Studies MA (Hons)," It has been amazingly good and I wish I could stay longer. I am only here for a semester so I haven't had much experience with this. Super interesting lectures, even when the topics seems boring. Standard facilities for a Uni, love the library most. All the support I have received has been great. The facilities are great and the representation seems good. Accommodation is close, affordable and very nice. Edinburgh is simply fantastic and such an exciting place to call home. There are so many cool societies for every possible interest or hobby."
rat4,rat4,rat5,rat3,rat4,,rat5,rat4,rat5,rat5,Student Reviewer,30 Nov 16,History of Art MA (Hons)," I love the city. All the people are so friendly from all age groups. Various emails about jobs and environment courses. Learning something new, I had never done my course before I got here. Great advertisement, always something going on. My accommodation is spacious, light and I have a bathroom to myself. I love the city, it is big enough to be exciting but small enough for you to run into friends if you run to. Hockey love it, so much to do, really love my team."
rat5,non_app,rat4,rat5,rat4,,rat5,rat4,rat5,rat5,Student Reviewer,30 Nov 16,History MA (Hons)," I am an abroad student here for the semester. Lecturers are engaging and classes are applicable to real life! Pollock is a great place to live, the rooms and dinning halls are nice but it's a little far. Edinburgh is one of the highlights to attending University of Edinburgh, there is always something to do."
rat4,rat3,rat5,rat3,rat5,,rat5,rat1,rat5,rat5,Student Reviewer,30 Nov 16,," Very good, satisfied with the teaching experience. I know we have career sessions, however as a first year I don't want to take someone 3rd or 4th year space up. Fab It is awful, windows do not close, furniture broken and the flat wasn't cleaned on arrival."
rat4,rat4,rat5,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,30 Nov 16,Chemical Engineering BEng (Hons)," Lots of nice people but a lot of work. Some lecturers don't explain enough Good library and gym Lots of study and support sessions Walls are a bit then. 
Poor veggie food @ Pollock Good social sports Very sociable"
rat4,non_app,rat4,rat5,rat3,,rat4,rat5,rat5,rat5,Student Reviewer,30 Nov 16,, Halls - Amazing Home
rat5,non_app,rat5,rat5,rat4,,rat5,rat4,rat5,rat5,Student Reviewer,30 Nov 16,Veterinary Medicine BVMS, Really great! Lots to do Relate the material Close to places Really good --> all is really helpful Really helpful Lout but really nice! Really fun Really amazing b/c they get you involved in many things
rat5,non_app,rat4,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,30 Nov 16,," It has been good, everyone friendly and helpful. Clear intentions. Not really gotten to that. Some are to early but interesting lecturers. Took sometime to understand hoe the system works but pretty straight forward. Very supportive Helpful Friendly, calm and peaceful atmosphere. Really pretty and easy to get around. Good nights, approachable societies."
rat4,rat3,rat4,rat5,rat3,,rat4,rat4,rat5,rat3,Student Reviewer,30 Nov 16,History MA (Hons)," Love it! Not a lot so far The variety and electives Amazing Tutor is quite difficult to get hold of. Love the Union University halls - amazing facilities. Love being in halls. Really exciting, always so much to do. There are loads to chose from - good variety."
rat4,rat4,rat3,rat5,rat3,,rat4,rat5,rat4,rat3,Student Reviewer,30 Nov 16,Social Work BSc (Hons), Perfect (but expensive).
rat4,rat4,rat4,rat4,rat3,,rat3,rat4,rat4,rat4,Student Reviewer,30 Nov 16,History MA (Hons)," Good, things are ok. I get annoying spam emails about this. My lecturer and his knowledge of early modern coffee houses. Not bad, I am still alive. What you'd expect. Everybody seems to hate them but I am not sure why yet. Bit dodgy but it does the job! it's really old. There are loads... and some really random ones."
rat4,rat3,rat4,rat3,rat2,,rat2,rat4,rat5,non_app,Student Reviewer,30 Nov 16,Law LLB (Hons), All very engaging with subject. Great course materials.
rat5,rat3,rat4,rat4,rat4,,rat4,rat5,rat5,rat4,Student Reviewer,30 Nov 16,," Daunting initially, but has gotten much better. Friendly lecturers, making learning interactive."
rat4,rat3,rat5,rat4,rat5,,rat4,rat3,rat5,rat5,Student Reviewer,30 Nov 16,," Good. No complaints. Not much just now, but I assume that is because I am in 1st year. There has been one careers night. Accommodation itself is very nice, but its too far away. Great! Lots to choose from with lots of socials and events."
rat5,rat5,rat4,rat4,rat4,,rat5,rat3,rat5,rat2,Student Reviewer,30 Nov 16,Law and Spanish LLB (Hons)," Good social aspects and classes going well. Already employed. Most lecturers engaging and passionate. Library computers / study spaces always taken. Law pals -> good. Good that under 18s can be included as was 17 during freshers. Big cheese etc good. Quite run down, stained sofas, faulty oven / heater. Many sports clubs trials very unfair, did not even watch games therefore how could they know who to pick?"
rat4,rat4,rat4,rat4,rat5,,rat4,,rat5,rat4,Student Reviewer,30 Nov 16,Law LLB (Hons)," Good Uni and good classes. There are a lot of events and career fairs on. Most are good and very engaging. But some boring one or people who refuse to use equipment. Good. However, could use more places to study / eat, etc. My personal tutor is lovely and very hrlpful. Seems good. Love it - Edinburgh is a great city. Not joined any but been to a couple of events, they seem good."
rat4,rat3,rat4,rat4,rat4,,rat4,,rat5,non_app,Student Reviewer,30 Nov 16,Law LLB (Hons)," Uni is stressful (obv) but have met so many people. Some lecturers are clear and concise in what they are trying to teach. Good, library is always available for study space. Feedback is helpful. Prices can often be quite high. Very good clubs, lots of clubs, restaurants, etc."
rat4,rat4,rat4,rat5,rat4,,rat5,,rat5,rat4,Student Reviewer,30 Nov 16,History MA (Hons)," Really enjoyed life at Uni, best thing I ever decided to do. My career hub - excellent facility. Very interesting - wide variety of courses was the reason I came to Edinburgh Uni. Library access excellent, also possible to work in SU, online facilities are very helpful. Great counselling service with relatively short waiting time, tutors readily available most of the time. Love the SU and spending time there, library bar could be better staffed at times (more staff). Beautiful city with lots to do, but the weather could be nicer. Some really fun club nights."
rat3,rat3,rat4,rat4,rat3,,rat4,rat3,rat5,rat3,Student Reviewer,30 Nov 16,Archaeology MA (Hons), You get a lot of variety in lectures and different topics.
rat4,rat4,rat3,rat4,rat3,,rat4,,rat5,rat5,Student Reviewer,30 Nov 16,International Relations with Quantitative Methods MA (Hons)," Beyond the course work, I enjoy the societies and lecture series offered by the Uni which allow me to pursue for intellectual development. The opportunities to engage with academics and others - such as students - has allowed me to foster a network of possibilities. Clean and overall up to a adequate learning environment. I have gone though, 3 different personal tutors. Engaging and really supportive to students. View my responses to 'overall experience'."
rat5,rat4,rat5,rat5,rat5,,rat5,rat3,rat5,rat4,Student Reviewer,30 Nov 16,Philosophy MA (Hons), It as been great! There seem to be lots of opportunities for help. The lectures are mostly super helpful. I live in a student housing co-operative which is lovely.
rat4,rat3,rat3,rat4,rat2,,rat4,rat4,rat4,rat2,Student Reviewer,30 Nov 16,Philosophy MA (Hons), Alright They are good Very There is hot enough Very good Acceptable Good Not bad
rat4,rat4,rat3,rat5,rat3,,rat4,rat5,rat5,rat4,Student Reviewer,30 Nov 16,Philosophy MA (Hons), Lectures are interesting and tutorials are stimulating. I have talked to the career services and they seem very helpful. Some lectures are less interesting than others. Really good Very good Comfortable Very fun A wide variety - good
rat5,non_app,rat4,rat4,rat5,,non_app,rat4,rat5,rat5,Student Reviewer,30 Nov 16,Veterinary Medicine BVMS," Edinburgh is amazing! and filled with such awesome people and things to do. It is all so interesting. Food Haven't really seen much of them so can't say much. Beautiful view, safe but food could be a bit better. AWESOME! So many bars / clubs to go to, live bars, jazz bars, etc. The intramural football team is filled with friendly and supportive people."
rat4,rat5,rat4,rat5,rat5,,rat5,rat5,rat4,rat5,Student Reviewer,30 Nov 16,," Really good, some of the lectures have made it difficult to understand the topics but everyone is really really nice. Loads of info and workshops etc. Interesting lecturers and current examples used in the topics, showing current research etc. Loads more feedback than anticipated which is great, lectures are super helpful, and there are loads of options for personal student support. Great facilities, loads of involvement and events. Modern, clean, all functions properly. Very hot. Everything is really close by and the independence is great. Loads of variety, loads of events."
rat1,rat3,rat2,rat2,rat2,,non_app,rat3,rat3,non_app,Student Reviewer,30 Nov 16,Artificial Intelligence & Computer Science BSc (Hons)," Probably due to my misunderstanding what the situation at Uni would be but I find the lectures of tutorials a waste of time. I have no idea, I am a mature student and have worked for over 2 years, I do not need help to find a job at the moment. The best thing is my own effort of learning. I find the lectures of tutorials tiresome and unhelpful. There is a lot of construction being done at the moment which is causing lot of distraction to the movement of students. I feel there like I do not have much support despite dozens of emails daily. No idea. Not interested in the Student Union. I live in private accommodation and because of financial restraints I live in a pretty horrible apartment. Edinburgh is a nice place but there are better / interesting places in the world. Not interested in any societies."
rat4,rat5,rat5,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,30 Nov 16,German and English Language MA (Hons)," I have loved my course which I applied for but formed outside courses too demanding. Good prospects - career fairs and networking readily available. Staff are very eager to help and tutorials are usually relevant and helpful. Excellent facilities, readily available regardless of demand. Academic and personal assistance available upon request. POsitive experience with both. An amazing SU. Facilities are beyond belief and awareness social issues is good. Good halls but rent is unreasonable A great balance of parties and high street / city centre. Good night life. Best part of my student experience. Many amazing societies, well funded."
rat4,rat3,rat5,rat4,rat5,,non_app,rat4,rat5,rat3,Student Reviewer,30 Nov 16,Philosophy MA (Hons), I enjoy Uni Our involved and dedicated staff. They are nice enough. Not sure exactly what they do. I wish letting agencies were more respectful of students. I love Edinburgh
rat4,rat3,rat5,rat5,rat3,,rat5,,rat5,rat4,Student Reviewer,30 Nov 16,, Courses well structured and organised. Good Unions.
rat4,rat4,rat3,rat3,rat2,,rat2,rat3,rat5,rat5,Student Reviewer,30 Nov 16,Social Anthropology MA (Hons)," Had to access support services, impersonal. Union oppressive, facilities nice but expensive, not representative of student body. Very expensive but fine otherwise."
rat5,rat3,rat5,rat5,rat4,,rat5,rat4,rat5,rat5,Student Reviewer,30 Nov 16,Astrophysics MPhys," Edinburgh has a good balance between social and academic. I have not done any of the employability activities. They are dedicated to their subjects/ Even though they do research, they are still excellent teachers. The facilities are all in a good condition and easily accessible. I have not met with my personal tutor too often but when I have it, it has been very helpful. Incredible facilities and the SU seems to be up to something always. Edinburgh is good with excellent facilities. There has been a slight security issue but it was resolved. Busting but not overrated. Very vibrant Lots of activities run by the societies and they are very engaging."
rat3,rat3,rat4,rat3,rat2,,rat2,rat3,rat3,rat2,Student Reviewer,29 Nov 16,Linguistics MA (Hons)," Dodgy first year, good second year. Really interesting and engaging. A but scummy, dodgy facilities but nice buildings."
rat4,rat5,rat4,rat5,rat3,,rat4,,rat5,non_app,Student Reviewer,29 Nov 16,History MA (Hons), I have not used career services but they send round useful emails. Interesting and varied. I have lived here my whole life so I am biased...
rat5,rat4,rat5,rat5,rat4,,rat4,rat3,rat5,rat5,Student Reviewer,29 Nov 16,Social Anthropology MA (Hons)," Very positive, hard work but I am having a fantastic time. Few direct efforts, but the facilities and groups are great. You can genuinely feel the excitement they have for their subject. It is amazing. Very good. Everything is more than fit to purpose. Academic support is good. No comment on personal (no used it)/ The SU elections are a poorly attended mess, but the facilities are top class. The flat is fine, but cold and with mice problem. Barely worth cost. Love Edinburgh, beautiful, clean, welcoming and it is incredibly cultured. All welcoming, engaging and worthwhile, made lots of friends."
rat3,rat4,rat3,rat4,rat4,,rat4,rat3,rat4,rat4,Student Reviewer,29 Nov 16,Economics and Politics MA (Hons)," Career service Course is interesting. Some lecturers have been good, but most have been disappointing. Great societies and a variety of different societies and sport clubs that I enjoy. Private housing - share flat with 2 other , 5 min walk from Uni."
rat4,rat4,rat5,rat4,rat4,,rat4,,non_app,non_app,Student Reviewer,29 Nov 16,Geography BSc (Hons), Enjoyable experience. Careers fairs Always try to make the lecturers interesting and enjoyable.
rat4,rat3,rat3,rat1,rat3,,non_app,,rat5,non_app,Student Reviewer,29 Nov 16,Law LLB (Hons), Busy but rewarding. Careers department / advice available but no additional time to access. Variation between lecturers is so wide. Disabled facilities are not really available / accessible. Personal tutor is wonderfully supportive but disability appointment are hard to get / take a long time. Never been - too busy.
rat3,rat3,rat3,rat3,rat3,,rat4,rat3,rat5,rat4,Student Reviewer,29 Nov 16,," Stressful but rewarding. Great careers support in my degrees department. Adaptable to feedback. Acceptable, great gym and decent library. Personal tutor system great, counselling service lacking. Work really hard to respond well to feedback Too expensive!! Edinburgh is one of the best cities and most lovely places in the world. I am involved in heaps of societies a d there is a great range."
